date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate,index_100,daily_growth_rel
2024-01-01,102769,1603,9996,1.827,1870.6,6.6,0.353,15.0,everithingmotoracing,27.0,2.142857142857143,2024-01,0.02627251408498672,100.0,
2024-01-02,102775,1603,9996,1.826,1866.4,10.5,0.563,17.0,everithingmotoracing,6.0,2.4285714285714284,2024-01,0.005837995621503284,100.00583833646333,5.838336463326321e-05
2024-01-03,102779,1604,9996,1.945,1988.6,10.7,0.538,15.0,everithingmotoracing,4.0,2.142857142857143,2024-01,0.0038918456104846317,100.00973056077223,3.891997080995857e-05
2024-01-04,102775,1604,9996,1.883,1923.1,12.3,0.64,16.0,everithingmotoracing,-4.0,2.2857142857142856,2024-01,-0.0038919970810021897,100.00583833646333,-3.8918456104819477e-05
2024-01-05,102780,1604,9996,1.92,1960.3,13.1,0.668,15.0,everithingmotoracing,5.0,2.142857142857143,2024-01,0.004864759680871765,100.01070361684945,4.864996351261475e-05
2024-01-06,102785,1604,9996,1.568,1601.3,10.7,0.668,14.0,everithingmotoracing,5.0,2.0,2024-01,0.004864523033516564,100.01556889723555,4.864759680867081e-05
2024-01-07,102791,1604,9996,1.655,1687.4,13.9,0.824,15.0,everithingmotoracing,6.0,2.142857142857143,2024-01,0.00583708690449553,100.02140723369888,5.8374276402206604e-05
2024-01-08,102783,1604,9996,1.57,1601.5,11.8,0.737,14.0,everithingmotoracing,-8.0,2.0,2024-01,-0.007783388303513226,100.0136227850811,-7.782782539322852e-05
2024-01-09,102781,1603,9996,1.621,1653.2,13.0,0.786,13.0,everithingmotoracing,-2.0,1.8571428571428572,2024-01,-0.0019458849398235082,100.01167667292665,-1.9458470758793034e-05
2024-01-10,102786,1603,9996,1.637,1668.3,13.9,0.833,15.0,everithingmotoracing,5.0,2.142857142857143,2024-01,0.00486447570680832,100.01654195331278,4.8647123495504374e-05
2024-01-11,102781,1605,9996,1.746,1778.3,15.9,0.894,16.0,everithingmotoracing,-5.0,2.2857142857142856,2024-01,-0.004864712349558771,100.01167667292665,-4.8644757068116995e-05
2024-01-12,102773,1605,9996,1.836,1870.6,16.1,0.861,15.0,everithingmotoracing,-8.0,2.142857142857143,2024-01,-0.00778414564136495,100.00389222430887,-7.783539759298463e-05
2024-01-13,102774,1605,9996,1.943,1982.8,14.6,0.736,16.0,everithingmotoracing,1.0,2.2857142857142856,2024-01,0.0009730087376184638,100.0048652803861,9.730182051637115e-06
2024-01-14,102769,1603,9996,2.063,2097.8,21.9,1.044,16.0,everithingmotoracing,-5.0,2.2857142857142856,2024-01,-0.004865280386108652,100.0,-4.865043688095927e-05
2024-01-15,102779,1603,9996,2.088,2124.7,21.5,1.012,17.0,everithingmotoracing,10.0,2.4285714285714284,2024-01,0.00972961402621158,100.00973056077223,9.730560772225338e-05
2024-01-16,102783,1603,9996,2.0,2034.8,20.4,1.003,17.0,everithingmotoracing,4.0,2.4285714285714284,2024-01,0.003891694151756613,100.0136227850811,3.89184561049305e-05
2024-01-17,102790,1604,9996,2.063,2097.3,23.1,1.101,16.0,everithingmotoracing,7.0,2.2857142857142856,2024-01,0.006810000972857282,100.02043417762165,6.810464765583113e-05
2024-01-18,102812,1604,9996,1.943,1978.3,18.9,0.955,13.0,everithingmotoracing,22.0,1.8571428571428572,2024-01,0.021398280356378634,100.04184141132053,0.00021402860200403495
2024-01-19,102828,1604,9996,1.978,2011.3,22.3,1.109,16.0,everithingmotoracing,16.0,2.2857142857142856,2024-01,0.015559964212082313,100.05741030855609,0.00015562385713718818
2024-01-20,102856,1604,9996,1.845,1882.3,15.6,0.829,20.0,everithingmotoracing,28.0,2.857142857142857,2024-01,0.02722252469471883,100.08465587871828,0.00027229937371142654
2024-01-21,102928,1604,9996,1.92,1962.3,13.7,0.698,18.0,everithingmotoracing,72.0,2.5714285714285716,2024-01,0.0699518109746619,100.15471591627825,0.0007000077778642755
2024-01-22,102995,1604,9996,2.482,2542.5,14.1,0.555,20.0,everithingmotoracing,67.0,2.857142857142857,2024-01,0.06505170153890966,100.2199106734521,0.000650940463236438
2024-01-23,103009,1604,9996,2.726,2791.9,15.7,0.562,19.0,everithingmotoracing,14.0,2.7142857142857144,2024-01,0.013591045442631226,100.2335334585332,0.0001359289285887133
2024-01-24,103059,1604,9996,2.847,2918.5,15.2,0.521,22.0,everithingmotoracing,50.0,3.142857142857143,2024-01,0.048515898659990876,100.28218626239432,0.00048539448009399244
2024-01-25,103115,1604,9996,3.627,3719.6,20.5,0.551,26.0,everithingmotoracing,56.0,3.7142857142857144,2024-01,0.05430829656209087,100.33667740271872,0.0005433780649919395
2024-01-26,103191,1604,9996,4.057,4158.7,27.7,0.666,23.0,everithingmotoracing,76.0,3.2857142857142856,2024-01,0.07364983380333556,100.41062966458757,0.000737041167628405
2024-01-27,103372,1604,9996,3.652,3746.0,29.3,0.782,20.0,everithingmotoracing,181.0,2.857142857142857,2024-01,0.1750957706148667,100.5867528145647,0.0017540289366320128
2024-01-28,103463,1604,9996,3.93,4035.2,30.9,0.766,21.0,everithingmotoracing,91.0,3.0,2024-01,0.08795414785962131,100.67530091759187,0.0008803157528149974
2024-01-29,103513,1604,9996,4.081,4193.1,31.1,0.742,22.0,everithingmotoracing,50.0,3.142857142857143,2024-01,0.04830311168645484,100.72395372145297,0.00048326454867919644
2024-01-30,103534,1604,9996,2.236,2295.6,19.0,0.828,24.0,everithingmotoracing,21.0,3.4285714285714284,2024-01,0.020283191994900224,100.74438789907462,0.0002028730690830649
2024-01-31,103629,1604,9996,2.32,2389.9,14.1,0.59,23.0,everithingmotoracing,95.0,3.2857142857142856,2024-01,0.0916731802873713,100.83682822641069,0.0009175729711978775
2024-02-01,103733,1604,9996,2.837,2925.5,17.2,0.588,22.0,everithingmotoracing,104.0,3.142857142857143,2024-02,0.10025739157259503,100.93802605844175,0.0010035800789354177
2024-02-02,103826,1604,9996,2.495,2576.8,13.3,0.516,23.0,everithingmotoracing,93.0,3.2857142857142856,2024-02,0.08957293934082022,101.02852027362337,0.0008965324438703348
2024-02-03,103880,1604,9996,2.432,2514.7,11.8,0.469,22.0,everithingmotoracing,54.0,3.142857142857143,2024-02,0.05198305737389295,101.08106530179334,0.000520100938107948
2024-02-04,103897,1604,9996,2.552,2633.6,17.4,0.661,22.0,everithingmotoracing,17.0,3.142857142857143,2024-02,0.016362358874654707,101.0976072551061,0.0001636503658066779
2024-02-05,103907,1604,9996,2.08,2141.9,19.4,0.906,19.0,everithingmotoracing,10.0,2.7142857142857144,2024-02,0.009623990683977018,101.10733781587832,9.62491698508483e-05
2024-02-06,103944,1604,9996,1.852,1905.2,19.6,1.029,21.0,everithingmotoracing,37.0,3.0,2024-02,0.035596090202416684,101.14334089073553,0.00035608765530725783
2024-02-07,104004,1604,9996,2.026,2084.8,22.1,1.06,20.0,everithingmotoracing,60.0,2.857142857142857,2024-02,0.057690088842736825,101.20172425536884,0.0005772338951743894
2024-02-08,104056,1603,9996,2.282,2352.4,22.4,0.952,21.0,everithingmotoracing,52.0,3.0,2024-02,0.04997309141231644,101.25232317138438,0.0004999807699703762
2024-02-09,104095,1603,9996,2.16,2232.5,15.8,0.708,20.0,everithingmotoracing,39.0,2.857142857142857,2024-02,0.03746577645420049,101.29027235839601,0.0003747981855923843
2024-02-10,104124,1603,9996,2.09,2163.9,12.8,0.592,20.0,everithingmotoracing,29.0,2.857142857142857,2024-02,0.027851407936690872,101.31849098463543,0.0002785916710696945
2024-02-11,104159,1603,9996,2.183,2261.3,12.9,0.57,21.0,everithingmotoracing,35.0,3.0,2024-02,0.033602473142023255,101.35254794733821,0.00033613768199458605
2024-02-12,104179,1603,9996,1.936,2008.1,8.4,0.418,21.0,everithingmotoracing,20.0,3.0,2024-02,0.01919772698912449,101.37200906888265,0.0001920141322402369
2024-02-13,104194,1603,9996,1.686,1748.8,8.1,0.463,18.0,everithingmotoracing,15.0,2.5714285714285716,2024-02,0.014396222431234043,101.38660491004097,0.00014398295241835335
2024-02-14,104225,1604,9996,1.579,1638.6,7.0,0.427,17.0,everithingmotoracing,31.0,2.4285714285714284,2024-02,0.029743343727512594,101.41676964843485,0.00029752193024545903
2024-02-15,104240,1604,9996,2.22,2299.3,14.5,0.631,16.0,everithingmotoracing,15.0,2.2857142857142856,2024-02,0.014389869531849578,101.43136548959318,0.0001439194051331416
2024-02-16,104261,1604,9996,2.206,2285.7,14.2,0.621,16.0,everithingmotoracing,21.0,2.2857142857142856,2024-02,0.020141759622485877,101.45179966721483,0.0002014581734459675
2024-02-17,104272,1604,9996,2.274,2354.6,16.1,0.684,16.0,everithingmotoracing,11.0,2.2857142857142856,2024-02,0.01054933251496087,101.46250328406425,0.00010550445516543938
2024-02-18,104296,1604,9996,2.495,2586.1,16.6,0.642,16.0,everithingmotoracing,24.0,2.2857142857142856,2024-02,0.023011429009741503,101.48585662991758,0.0002301672548719047
2024-02-19,104311,1604,9996,2.621,2716.7,17.1,0.629,17.0,everithingmotoracing,15.0,2.4285714285714284,2024-02,0.014380074968124167,101.5004524710759,0.00014382143131097536
2024-02-20,104332,1604,9996,1.717,1783.3,8.5,0.477,17.0,everithingmotoracing,21.0,2.4285714285714284,2024-02,0.02012805275466779,101.52088664869756,0.00020132104955372654
2024-02-21,104338,1604,9996,1.833,1904.2,8.5,0.446,17.0,everithingmotoracing,6.0,2.4285714285714284,2024-02,0.005750541509325462,101.52672498516088,5.75087221561521e-05
2024-02-22,104340,1604,9996,1.845,1915.8,9.3,0.485,16.0,everithingmotoracing,2.0,2.2857142857142856,2024-02,0.0019168104274487252,101.52867109731534,1.9168471697694756e-05
2024-02-23,104361,1604,9996,1.727,1793.2,9.2,0.513,16.0,everithingmotoracing,21.0,2.2857142857142856,2024-02,0.02012245953948314,101.54910527493699,0.0002012650948821637
2024-02-24,104362,1604,9996,1.669,1733.3,8.8,0.508,16.0,everithingmotoracing,1.0,2.2857142857142856,2024-02,0.0009582031774017362,101.55007833101422,9.582123590146097e-06
2024-02-25,104388,1606,9996,1.65,1713.8,8.3,0.484,16.0,everithingmotoracing,26.0,2.2857142857142856,2024-02,0.024907077441851555,101.57537778902199,0.0002491328261244874
2024-02-26,104399,1606,9996,1.812,1879.3,12.1,0.644,16.0,everithingmotoracing,11.0,2.2857142857142856,2024-02,0.010536499391756625,101.58608140587143,0.00010537609686944727
2024-02-27,104413,1606,9996,1.888,1961.2,10.0,0.51,16.0,everithingmotoracing,14.0,2.2857142857142856,2024-02,0.01340829207091071,101.59970419095252,0.00013410090134957642
2024-02-28,104414,1606,9996,1.933,2003.2,14.9,0.744,18.0,everithingmotoracing,1.0,2.5714285714285716,2024-02,0.000957725975443906,101.60067724702975,9.577351479217455e-06
2024-02-29,104441,1605,9996,1.997,2070.8,14.6,0.705,18.0,everithingmotoracing,27.0,2.5714285714285716,2024-02,0.02585191639298743,101.62694976111473,0.0002585860133699214
2024-03-01,104459,1605,9996,2.631,2726.1,22.7,0.833,19.0,everithingmotoracing,18.0,2.7142857142857144,2024-03,0.017231641122354223,101.64446477050473,0.0001723461092866252
2024-03-02,104456,1604,9996,2.343,2422.8,24.2,0.999,18.0,everithingmotoracing,-3.0,2.5714285714285716,2024-03,-0.002872022669832274,101.64154560227306,-2.8719401870547223e-05
2024-03-03,104457,1605,9996,2.389,2468.6,26.4,1.069,17.0,everithingmotoracing,1.0,2.4285714285714284,2024-03,0.0009573317250160352,101.64251865835028,9.573408899399283e-06
2024-03-04,104464,1605,9996,2.371,2452.2,24.5,0.999,18.0,everithingmotoracing,7.0,2.5714285714285716,2024-03,0.006700873028028795,101.64933005089082,6.701322075119975e-05
2024-03-05,104472,1606,9996,2.508,2594.8,25.4,0.979,17.0,everithingmotoracing,8.0,2.4285714285714284,2024-03,0.0076575541771958045,101.65711449950861,7.658140603461483e-05
2024-03-06,104484,1606,9996,1.619,1672.8,18.4,1.1,15.0,everithingmotoracing,12.0,2.142857142857143,2024-03,0.011485012059262662,101.66879117243526,0.00011486331265797567
2024-03-07,104494,1606,9996,1.446,1502.2,9.3,0.619,15.0,everithingmotoracing,10.0,2.142857142857143,2024-03,0.009569927459949855,101.67852173320749,9.570843382711303e-05
2024-03-08,104543,1606,9996,1.516,1576.3,8.3,0.527,21.0,everithingmotoracing,49.0,3.0,2024-03,0.04687066565910678,101.72620148099134,0.00046892644553753193
2024-03-09,104610,1606,9996,1.578,1643.5,7.4,0.45,29.0,everithingmotoracing,67.0,4.142857142857143,2024-03,0.06404741420514291,101.7913962381652,0.0006408846120735667
2024-03-10,104635,1606,9996,1.793,1866.3,10.3,0.552,33.0,everithingmotoracing,25.0,4.714285714285714,2024-03,0.023892578964973477,101.81572264009576,0.00023898288882517882
2024-03-11,104641,1607,9996,1.549,1613.6,7.3,0.452,33.0,everithingmotoracing,6.0,4.714285714285714,2024-03,0.005733890157777544,101.82156097655908,5.734218951602976e-05
2024-03-12,104663,1608,9996,1.483,1543.1,8.6,0.557,35.0,everithingmotoracing,22.0,5.0,2024-03,0.02101984464423913,101.84296821025795,0.0002102426391186185
2024-03-13,104682,1608,9996,2.31,2404.1,14.5,0.603,33.0,everithingmotoracing,19.0,4.714285714285714,2024-03,0.018150207294472784,101.86145627572516,0.00018153502192741477
2024-03-14,104706,1607,9996,2.544,2647.9,15.3,0.578,28.0,everithingmotoracing,24.0,4.0,2024-03,0.02292132256031173,101.88480962157848,0.00022926577635118406
2024-03-15,104710,1607,9996,2.424,2521.9,16.1,0.638,21.0,everithingmotoracing,4.0,3.0,2024-03,0.0038200744914525836,101.88870184588738,3.820220426709042e-05
2024-03-16,104711,1607,9996,3.377,3508.9,27.1,0.772,18.0,everithingmotoracing,1.0,2.5714285714285716,2024-03,0.0009550095023445484,101.88967490196461,9.550186228723945e-06
2024-03-17,104724,1607,9996,3.865,4017.9,29.4,0.732,16.0,everithingmotoracing,13.0,2.2857142857142856,2024-03,0.012413582368893472,101.9023246309685,0.00012415123530473693
2024-03-18,104725,1607,9996,3.489,3627.6,26.7,0.736,15.0,everithingmotoracing,1.0,2.142857142857143,2024-03,0.0009548818333731202,101.90329768704571,9.5489095144341e-06
2024-03-19,104719,1607,9996,2.274,2363.7,17.1,0.723,15.0,everithingmotoracing,-6.0,2.142857142857143,2024-03,-0.005729619266799721,101.89745935058237,-5.729291000233783e-05
2024-03-20,104722,1607,9996,2.28,2370.6,16.9,0.713,15.0,everithingmotoracing,3.0,2.142857142857143,2024-03,0.0028647275644086245,101.90037851881404,2.8648096334071838e-05
2024-03-21,104722,1608,9996,2.208,2297.3,14.6,0.636,14.0,everithingmotoracing,0.0,2.0,2024-03,0.0,101.90037851881404,0.0
2024-03-22,104732,1607,9996,1.615,1684.5,7.1,0.421,20.0,everithingmotoracing,10.0,2.857142857142857,2024-03,0.009548180116869726,101.91010907958626,9.549091881355665e-05
2024-03-23,104764,1607,9996,1.393,1451.3,7.8,0.537,29.0,everithingmotoracing,32.0,4.142857142857143,2024-03,0.030544843648581576,101.94124687405734,0.0003055417637398694
2024-03-24,104796,1607,9996,1.337,1390.4,10.5,0.755,58.0,everithingmotoracing,32.0,8.285714285714286,2024-03,0.03053551662277186,101.97238466852845,0.0003054484364857224
2024-03-25,104820,1607,9996,1.428,1487.7,9.1,0.612,53.0,everithingmotoracing,24.0,7.571428571428571,2024-03,0.02289639381797367,101.99573801438177,0.0002290163746707652
2024-03-26,104838,1607,9996,1.463,1518.7,14.8,0.975,40.0,everithingmotoracing,18.0,5.714285714285714,2024-03,0.01716934699250272,102.01325302377175,0.00017172295363487855
2024-03-27,104842,1607,9996,1.667,1732.4,15.8,0.912,35.0,everithingmotoracing,4.0,5.0,2024-03,0.0038152648747639306,102.01714524808065,3.815410442786771e-05
2024-03-28,104851,1607,9996,1.77,1840.0,16.1,0.875,33.0,everithingmotoracing,9.0,4.714285714285714,2024-03,0.008583609121515293,102.02590275277564,8.584345968221108e-05
2024-03-29,104852,1608,9996,1.852,1924.6,17.0,0.883,28.0,everithingmotoracing,1.0,4.0,2024-03,0.0009537252508297411,102.02687580885285,9.537343468313253e-06
2024-03-30,104856,1608,9996,2.212,2296.0,23.1,1.006,20.0,everithingmotoracing,4.0,2.857142857142857,2024-03,0.0038147554741741053,102.03076803316176,3.814901003318383e-05
2024-03-31,104859,1608,9996,2.417,2512.8,22.1,0.879,14.0,everithingmotoracing,3.0,2.0,2024-03,0.0028609847509512773,102.0336872013934,2.861066605630569e-05
2024-04-01,104873,1608,9996,2.523,2624.3,22.1,0.842,13.0,everithingmotoracing,14.0,1.8571428571428572,2024-04,0.013349479847053102,102.04730998647452,0.0001335126217110183
2024-04-02,104881,1608,9996,2.251,2339.6,21.4,0.915,15.0,everithingmotoracing,8.0,2.142857142857143,2024-04,0.007627692337029586,102.05509443509229,7.628274198312468e-05
2024-04-03,104901,1608,9996,2.405,2486.8,36.3,1.46,14.0,everithingmotoracing,20.0,2.0,2024-04,0.019065595180217536,102.07455555663674,0.00019069230842583273
2024-04-04,104913,1608,9996,2.528,2615.5,36.8,1.407,14.0,everithingmotoracing,12.0,2.0,2024-04,0.011438048668897086,102.0862322295634,0.00011439357108122827
2024-04-05,104932,1608,9996,2.72,2815.1,39.1,1.389,14.0,everithingmotoracing,19.0,2.0,2024-04,0.018106964510349557,102.10472029503059,0.00018110243725755204
2024-04-06,104994,1608,9996,3.16,3283.3,34.5,1.051,13.0,everithingmotoracing,62.0,1.8571428571428572,2024-04,0.05905099339009848,102.16504977181835,0.0005908588419165639
2024-04-07,105251,1608,9996,3.74,3897.7,38.8,0.995,13.0,everithingmotoracing,257.0,1.8571428571428572,2024-04,0.24417820258239828,102.41512518366433,0.0024477589195572858
2024-04-08,105392,1608,9996,5.43,5640.5,81.9,1.452,13.0,everithingmotoracing,141.0,1.8571428571428572,2024-04,0.13378624563534233,102.5523260905526,0.0013396547301214312
2024-04-09,105433,1608,9996,5.409,5618.3,84.9,1.511,14.0,everithingmotoracing,41.0,2.0,2024-04,0.0388872554133905,102.59222138971869,0.0003890238348260855
2024-04-10,105475,1609,9996,5.267,5486.9,68.1,1.241,15.0,everithingmotoracing,42.0,2.142857142857143,2024-04,0.039819862526665084,102.63308974496199,0.00039835725057613125
2024-04-11,105511,1608,9996,5.574,5809.8,71.5,1.231,16.0,everithingmotoracing,36.0,2.2857142857142856,2024-04,0.03411966524817318,102.668119763742,0.0003413131073715103
2024-04-12,105539,1608,9996,5.02,5229.9,68.3,1.306,21.0,everithingmotoracing,28.0,3.0,2024-04,0.026530476885322014,102.69536533390419,0.00026537517415237133
2024-04-13,105571,1608,9996,2.104,2203.7,17.5,0.794,43.0,everithingmotoracing,32.0,6.142857142857143,2024-04,0.030311354443928733,102.72650312837528,0.0003032054501179715
2024-04-14,105603,1608,9996,1.512,1584.5,12.2,0.77,45.0,everithingmotoracing,32.0,6.428571428571429,2024-04,0.030302169445943772,102.75764092284638,0.00030311354443934846
2024-04-15,105656,1608,9996,1.143,1200.1,7.8,0.65,46.0,everithingmotoracing,53.0,6.571428571428571,2024-04,0.05016279245854471,102.80921289493914,0.0005018796814484361
2024-04-16,105726,1608,9996,1.648,1734.6,7.8,0.45,43.0,everithingmotoracing,70.0,6.142857142857143,2024-04,0.06620887955658968,102.87732682034465,0.0006625274475657861
2024-04-17,105792,1608,9996,2.256,2375.3,11.5,0.484,35.0,everithingmotoracing,66.0,5.0,2024-04,0.06238656987295826,102.94154852144129,0.000624255150105002
2024-04-18,105830,1607,9996,2.319,2443.2,11.2,0.458,30.0,everithingmotoracing,38.0,4.285714285714286,2024-04,0.03590664272890485,102.97852465237571,0.0003591954022987842
2024-04-19,105842,1607,9996,2.481,2612.8,12.8,0.49,28.0,everithingmotoracing,12.0,4.0,2024-04,0.01133765423933788,102.99020132530237,0.00011338939809135695
2024-04-20,105865,1607,9996,3.061,3224.4,16.4,0.509,21.0,everithingmotoracing,23.0,3.0,2024-04,0.021725782836631558,103.01258161507847,0.00021730503958727887
2024-04-21,105889,1608,9996,3.838,4043.6,20.8,0.514,16.0,everithingmotoracing,24.0,2.2857142857142856,2024-04,0.02266524379302855,103.0359349609318,0.00022670382090406171
2024-04-22,105894,1608,9996,2.361,2481.4,18.4,0.742,14.0,everithingmotoracing,5.0,2.0,2024-04,0.004721702834910382,103.0408002413179,4.721925790218684e-05
2024-04-23,105907,1609,9996,2.403,2526.1,18.9,0.748,12.0,everithingmotoracing,13.0,1.7142857142857142,2024-04,0.012274920449073244,103.0534499703218,0.00012276427370760956
2024-04-24,105929,1610,9996,1.571,1649.5,14.3,0.867,13.0,everithingmotoracing,22.0,1.8571428571428572,2024-04,0.020768628043312032,103.07485720402067,0.00020772942298430408
2024-04-25,105931,1610,9996,1.558,1636.3,14.3,0.874,14.0,everithingmotoracing,2.0,2.0,2024-04,0.0018880214479236484,103.0768033161751,1.888057094845408e-05
2024-04-26,105955,1610,9996,1.571,1652.7,12.0,0.726,20.0,everithingmotoracing,24.0,2.857142857142857,2024-04,0.022651125477797178,103.10015666202843,0.00022656257375075484
2024-04-27,105980,1610,9996,1.443,1519.3,9.5,0.625,33.0,everithingmotoracing,25.0,4.714285714285714,2024-04,0.02358935648235516,103.12448306395898,0.00023594922372716098
2024-04-28,106031,1610,9996,1.151,1215.4,5.5,0.453,44.0,everithingmotoracing,51.0,6.285714285714286,2024-04,0.04809914081730814,103.1741089238973,0.0004812228722399503
2024-04-29,106087,1610,9996,1.269,1340.9,5.4,0.403,52.0,everithingmotoracing,56.0,7.428571428571429,2024-04,0.05278686361194114,103.2286000642217,0.0005281474285823151
2024-04-30,106129,1610,9996,1.537,1617.9,13.6,0.841,42.0,everithingmotoracing,42.0,6.0,2024-04,0.039574480113823744,103.269468419465,0.00039590147708956636
2024-05-01,106177,1610,9996,1.836,1935.0,14.5,0.749,34.0,everithingmotoracing,48.0,4.857142857142857,2024-05,0.04520753082117596,103.31617511117166,0.00045227977272932485
2024-05-02,106199,1610,9996,2.127,2241.1,17.4,0.776,33.0,everithingmotoracing,22.0,4.714285714285714,2024-05,0.020715825949396884,103.33758234487054,0.00020720118293038325
2024-05-03,106221,1610,9996,2.164,2280.5,17.7,0.776,28.0,everithingmotoracing,22.0,4.0,2024-05,0.020711535383775334,103.35898957856942,0.00020715825949402245
2024-05-04,106231,1610,9996,2.318,2441.5,21.4,0.877,20.0,everithingmotoracing,10.0,2.857142857142857,2024-05,0.009413448051886927,103.36872013934165,9.414334265356317e-05
2024-05-05,106247,1610,9996,2.139,2258.1,14.4,0.638,16.0,everithingmotoracing,16.0,2.2857142857142856,2024-05,0.015059248731728897,103.38428903657717,0.00015061516883019266
2024-05-06,106268,1610,9996,1.591,1677.7,13.0,0.775,14.0,everithingmotoracing,21.0,2.0,2024-05,0.01976135807580833,103.40472321419882,0.000197652639603918
2024-05-07,106286,1610,9996,1.509,1592.3,11.7,0.735,14.0,everithingmotoracing,18.0,2.0,2024-05,0.016935438345595844,103.42223822358882,0.0001693830692213183
2024-05-08,106307,1612,9996,1.29,1354.6,16.6,1.225,15.0,everithingmotoracing,21.0,2.142857142857143,2024-05,0.019754108384208,103.44267240121047,0.00019758011403192555
2024-05-09,106331,1611,9996,1.522,1600.8,17.2,1.074,14.0,everithingmotoracing,24.0,2.0,2024-05,0.02257102820438066,103.46602574706381,0.00022576123867668052
2024-05-10,106356,1611,9996,1.681,1750.8,37.3,2.13,19.0,everithingmotoracing,25.0,2.7142857142857144,2024-05,0.023505961111737937,103.49035214899433,0.00023511487712890577
2024-05-11,106370,1611,9996,2.184,2278.4,44.5,1.953,29.0,everithingmotoracing,14.0,4.142857142857143,2024-05,0.01316160571589734,103.50397493407546,0.0001316333822256599
2024-05-12,106450,1611,9996,1.583,1657.5,27.3,1.647,35.0,everithingmotoracing,80.0,5.0,2024-05,0.0751526538280883,103.5818194202532,0.0007520917551941952
2024-05-13,106493,1611,9996,1.476,1568.1,3.5,0.223,35.0,everithingmotoracing,43.0,5.0,2024-05,0.0403782408233405,103.62366083157373,0.00040394551432587633
2024-05-14,106521,1611,9996,1.364,1448.2,4.3,0.297,35.0,everithingmotoracing,28.0,5.0,2024-05,0.026285896677650415,103.65090640173594,0.0002629280797799005
2024-05-15,106548,1611,9996,1.509,1603.5,4.8,0.299,33.0,everithingmotoracing,27.0,4.714285714285714,2024-05,0.02534069151931524,103.67717891582092,0.00025347114653451186
2024-05-16,106562,1611,9996,1.717,1821.6,8.2,0.45,29.0,everithingmotoracing,14.0,4.142857142857143,2024-05,0.013137891556089413,103.69080170090201,0.00013139617824831085
2024-05-17,106592,1611,9996,1.948,2062.0,14.4,0.698,26.0,everithingmotoracing,30.0,3.7142857142857144,2024-05,0.028144701290903636,103.71999338321866,0.0002815262476305591
2024-05-18,106636,1611,9996,2.787,2949.6,22.7,0.77,18.0,everithingmotoracing,44.0,2.5714285714285716,2024-05,0.04126186278555085,103.76280785061643,0.00041278895226648515
2024-05-19,106669,1612,9996,2.927,3095.8,26.2,0.846,14.0,everithingmotoracing,33.0,2.0,2024-05,0.03093682325699125,103.79491870116475,0.00030946397089159916
2024-05-20,106683,1612,9996,2.977,3148.5,27.0,0.858,15.0,everithingmotoracing,14.0,2.142857142857143,2024-05,0.013122990542073247,103.80854148624586,0.00013124712896894764
2024-05-21,106698,1612,9996,2.823,2985.8,26.0,0.871,14.0,everithingmotoracing,15.0,2.0,2024-05,0.0140583703537086,103.82313732740418,0.0001406034700937031
2024-05-22,106719,1613,9996,2.656,2810.9,23.3,0.829,15.0,everithingmotoracing,21.0,2.142857142857143,2024-05,0.019677845557023586,103.84357150502584,0.00019681718495201395
2024-05-23,106726,1613,9996,2.542,2699.6,13.3,0.493,17.0,everithingmotoracing,7.0,2.4285714285714284,2024-05,0.006558851638775931,103.85038289756639,6.55928185233634e-05
2024-05-24,106748,1613,9996,1.739,1843.5,12.4,0.673,23.0,everithingmotoracing,22.0,3.2857142857142856,2024-05,0.02060928541986735,103.87179013126526,0.0002061353372186936
2024-05-25,106792,1613,9996,2.275,2407.1,22.1,0.918,53.0,everithingmotoracing,44.0,7.571428571428571,2024-05,0.04120158813394262,103.91460459866302,0.00041218570839740565
2024-05-26,106822,1613,9996,1.614,1711.8,12.4,0.724,56.0,everithingmotoracing,30.0,8.0,2024-05,0.02808410252569695,103.94379628097967,0.0002809199190949574
2024-05-27,106856,1613,9996,1.252,1329.8,8.5,0.639,45.0,everithingmotoracing,34.0,6.428571428571429,2024-05,0.03181852212323127,103.9768801876052,0.0003182864952913089
2024-05-28,106871,1613,9996,1.177,1249.9,8.2,0.656,40.0,everithingmotoracing,15.0,5.714285714285714,2024-05,0.014035613028791721,103.99147602876353,0.00014037583289661093
2024-05-29,106880,1614,9996,1.317,1397.2,10.4,0.744,34.0,everithingmotoracing,9.0,4.857142857142857,2024-05,0.008420658682634731,104.00023353345853,8.421367817268433e-05
2024-05-30,106892,1614,9996,1.038,1103.4,6.6,0.598,33.0,everithingmotoracing,12.0,4.714285714285714,2024-05,0.011226284474048573,104.01191020638518,0.00011227544910186182
2024-05-31,106895,1614,9996,1.18,1251.9,9.1,0.727,29.0,everithingmotoracing,3.0,4.142857142857143,2024-05,0.00280649235230834,104.01482937461685,2.8065711185076836e-05
2024-06-01,106921,1613,9996,1.102,1172.3,6.4,0.546,41.0,everithingmotoracing,26.0,5.857142857142857,2024-06,0.0243170191075654,104.04012883262463,0.00024322933720011264
2024-06-02,106930,1614,9996,1.051,1114.3,9.1,0.817,52.0,everithingmotoracing,9.0,7.428571428571429,2024-06,0.008416721219489385,104.04888633731962,8.417429691087719e-05
